CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country
C7095,Pooja,,,Pune,2022-01-08,,,,,,
7096,Simran,,,Kolkata,,,,,,,
7097,Rahul,Male,,Pune,,,4844.46,,,9952294313,India
7098,,,,Bangalore,2023-03-26,,,,user7097@mail.com,,Canada
C7099,Pooja,Male,,Pune,,,,,,,UK
C7100,Rahul,Male,22.0,Bangalore,,,,,user7099@mail.com,,Canada
C7101,Rahul,,,Bangalore,,,1161.64,,,,
C7102,Pooja,Female,,Pune,2022-12-10,,4115.24,3.0,,9895350025,Canada
C7103,,Female,,,,,,,,,UK
,Amit,Male,,Hyderabad,2025-05-26,,,,user7103@mail.com,9974636046,Australia
C7105,Kiran,Female,,Mumbai,2024-09-26,,,,,,India
7106,Priya,Female,,Bangalore,2025-04-21,,,,,,India
7107,Ravi,Female,,Bangalore,2021-03-12,2023-09-19,,,,9151786143,India
7108,Simran,Female,,Bangalore,2024-11-27,,,,,,
7109,,Female,,Kolkata,2024-07-01,,,,,,Australia
C7110,Pooja,Male,,Ahmedabad,2024-06-17,,,,user7109@mail.com,9646274272,
,,,,Chennai,2021-03-20,,,1.0,,,Australia
7112,,Female,,Chennai,2021-08-17,2022-09-26,,,,,
7113,Ankit,Female,,Mumbai,2025-03-24,,,,,,UK
7114,Ravi,Male,,Ahmedabad,2024-04-25,,,,,,UK
7115,Ravi,Female,,Pune,2026-01-12,,,,,9257533195,UK
7116,,Male,,Bangalore,,,3055.02,,,,UK
C7117,Amit,,40.0,Pune,2023-03-12,,,,,,UK
7118,Priya,Female,59.0,Hyderabad,,2023-02-09,,,,,USA
7119,,,,Bangalore,,,,,,,UK
7120,,Female,,Pune,,2021-08-27,3108.96,,,,UK
,,Male,49.0,Hyderabad,2021-03-07,,3829.75,,user7120@mail.com,9410475150,UK
C7122,Rahul,Male,,Hyderabad,,2022-06-08,,,user7121@mail.com,,UK
C7123,Ankit,,62.0,Hyderabad,,2023-06-26,,,user7122@mail.com,9355368888,
7124,Neha,,70.0,Bangalore,,,217.51,1.0,,9387808719,USA
7125,,,,Ahmedabad,2021-04-26,2023-04-18,,,,,USA
7126,Amit,Female,,Bangalore,2020-10-14,,,,,,India
C7127,Sneha,,,Ahmedabad,,2020-10-30,,,user7126@mail.com,,
,Neha,Male,,Hyderabad,2025-10-30,,,3.0,,,UK
7129,Priya,,24.0,Delhi,,2021-12-19,,,,,Canada
,Amit,Female,,,,2022-08-04,,,user7129@mail.com,9349084484,Australia
,,Male,37.0,Bangalore,2023-02-04,,116.16,,,,
C7132,Amit,Male,,Ahmedabad,,,,,user7131@mail.com,,
7133,Kiran,Female,34.0,Bangalore,,2022-11-11,,5.0,user7132@mail.com,,Canada
7134,Rahul,Female,,Delhi,,,1603.53,1.0,,9522811020,USA
7135,Pooja,Female,,Chennai,2020-10-23,,,,,9602860654,USA
,Priya,,,Ahmedabad,,2022-08-07,,,user7135@mail.com,9909671369,Australia
7137,,Male,,Ahmedabad,,2023-03-09,,,user7136@mail.com,9903413151,India
,Ankit,,,,2022-01-22,,,2.0,,,India
C7139,Sneha,Male,,Hyderabad,2024-03-22,2025-01-18,,4.0,,,
7140,Kiran,,,Kolkata,2025-04-06,2025-07-28,,,user7139@mail.com,,Australia
C7141,Rahul,Male,,Chennai,2025-12-11,,,,,,Australia
,Sneha,Male,,Delhi,2023-04-06,,,3.0,,,
7143,Ravi,Male,,Bangalore,2024-11-07,,4353.01,,user7142@mail.com,9304213037,UK
,Rahul,Male,,Hyderabad,,,,,,,UK
7145,Priya,Male,,Delhi,,,,,,,Australia
C7146,Simran,,69.0,,2022-06-15,2023-03-30,,,,,Australia
7147,Sneha,Female,,Mumbai,2024-02-10,2025-10-25,,1.0,,,Canada
C7148,Amit,Female,61.0,Hyderabad,,,3589.64,,,,India
7149,Simran,Female,35.0,Hyderabad,2025-02-10,,,,,,Australia
7150,,Male,36.0,Mumbai,2025-12-01,,,,,9417505279,USA
7151,Rahul,,,Delhi,,,,,,,
,Pooja,Male,65.0,Kolkata,,,34.06,,,,Canada
7153,Pooja,Female,,,2025-06-21,,,1.0,,,Canada
7154,Neha,,24.0,Ahmedabad,2023-07-13,,,,user7153@mail.com,,India
7155,Neha,Female,,Bangalore,,,693.76,4.0,,,UK
7156,Neha,Female,,Ahmedabad,2025-02-09,,3190.06,1.0,,9881111620,Australia
,,Male,,Pune,2022-09-26,,,,,,Australia
C7158,Simran,Male,20.0,Mumbai,2024-07-31,,,,,,UK
C7159,Pooja,,,Bangalore,2022-01-03,,433.16,,,,USA
C7160,Amit,Male,32.0,Chennai,2024-01-27,,2256.46,2.0,,,Canada
7161,Ankit,Male,57.0,Ahmedabad,,2025-08-15,,,,,USA
,Priya,Female,,Chennai,,,2987.96,,,,UK
C7163,Neha,Female,28.0,Pune,2022-06-15,,,,user7162@mail.com,,Canada
7164,Pooja,,,,2025-06-17,,,,,,Canada
7165,Simran,Male,,Chennai,2024-07-23,,,,,9192774237,Canada
7166,Ravi,Female,,Mumbai,,,,5.0,user7165@mail.com,9678898092,Canada
C7167,Priya,Male,,Chennai,2021-11-04,,,,user7166@mail.com,9888486555,India
,Kiran,,,Delhi,,,194.78,5.0,,,UK
7169,Amit,Male,,Bangalore,2023-12-17,2025-03-15,,,,,Canada
,Ankit,Male,,Kolkata,,,,,,,Australia
C7171,Ankit,Female,,Mumbai,,,,2.0,user7170@mail.com,,Australia
,Ankit,Female,,Bangalore,,,,,,,Australia
7173,Simran,Male,,Bangalore,,2023-04-08,4437.73,2.0,,9808978084,Australia
,Simran,Male,28.0,Ahmedabad,,2025-06-22,4172.67,,,,Canada
,,Female,69.0,Pune,,2023-11-04,,,,,USA
,Sneha,Female,,Pune,,,,,,,USA
7177,Neha,Female,68.0,Mumbai,,2025-06-09,,,,,Canada
,,,,Delhi,,,3670.61,,user7177@mail.com,9628476891,UK
7179,Rahul,Female,,Pune,2024-04-08,2025-12-15,,,,,UK
7180,Priya,Female,,Mumbai,,,,,user7179@mail.com,,Canada
7181,Sneha,,63.0,Kolkata,,2025-09-15,3051.95,3.0,,,Canada
7182,,,,Mumbai,2023-04-17,,,,,9442559685,USA
C7183,Sneha,Female,,Delhi,,,,,,,
C7184,,Female,,,2022-11-22,,,,,,India
7185,Neha,Female,,Ahmedabad,,,,2.0,,,UK
C7186,Neha,,,Delhi,,,,,user7185@mail.com,9577879667,
C7187,Neha,Male,,Mumbai,2023-12-29,,3593.4,,user7186@mail.com,,Australia
C7188,Priya,Male,,Ahmedabad,2023-12-11,,,,,,Canada
7189,Sneha,,,Bangalore,,,1846.46,,,,
C7190,,,,Pune,,2024-06-10,,,,9958960206,
C7191,Ankit,Female,,Ahmedabad,,,,5.0,,,
7192,Rahul,Male,,Kolkata,2020-08-17,,2670.92,,,,UK
7193,Kiran,Male,,Hyderabad,,,,2.0,,9366851493,Australia
7194,Priya,Male,68.0,Hyderabad,,2025-09-22,,,,,USA
,Amit,,47.0,Mumbai,,2024-05-26,3771.84,,,9728871909,USA
7196,Neha,,,Pune,2021-11-04,,,,,9655495539,India
,,Male,,,2023-06-18,,,,,,USA
7198,,Male,,,2025-06-27,,,,user7197@mail.com,,USA
,Simran,,26.0,Kolkata,2024-02-21,,2332.76,,,,
C7200,Pooja,Male,47.0,,,2021-07-08,,,,,Australia
,,Female,,Ahmedabad,2025-06-04,,,,,,Australia
7202,Rahul,,,Pune,,,,,,9749004343,UK
C7203,Amit,,,Ahmedabad,,,,,user7202@mail.com,,
7204,,,,Hyderabad,2022-08-26,,1879.69,,,,USA
7205,Sneha,Female,70.0,Mumbai,,,,,,9212546316,Canada
7206,Priya,Female,46.0,Kolkata,,2023-09-12,,,user7205@mail.com,,Australia
,Amit,Male,,Chennai,,,,,user7206@mail.com,9678301094,India
7208,Pooja,Male,,Bangalore,,2022-04-07,,,,9572912924,
C7209,Ankit,Female,,Kolkata,,,,,user7208@mail.com,,India
,Pooja,Male,,Mumbai,2025-01-23,,967.07,,,,Australia
,Priya,Female,66.0,Chennai,,2024-04-02,3718.46,,,,India
C7212,Kiran,Female,,Delhi,2025-09-18,,,,,9531422761,UK
C7213,Kiran,Female,,Bangalore,,2024-03-19,,3.0,,9945951349,Canada
7214,Pooja,Female,26.0,,,,65.99,,,,UK
7215,Amit,Male,50.0,Hyderabad,,,,4.0,,,Australia
,Ravi,Male,,Hyderabad,2024-08-15,,4535.97,,,,USA
7217,Pooja,Male,,Pune,,2022-11-24,,,,,UK
7218,Simran,Male,,Delhi,,2024-03-01,,3.0,user7217@mail.com,,UK
C7219,Pooja,Male,,,,,4331.12,,user7218@mail.com,,Canada
7220,Pooja,,68.0,Bangalore,2023-06-06,,,,,,UK
7221,Pooja,Male,49.0,Bangalore,2025-07-17,,,,,,UK
7222,Ravi,,,Chennai,2025-01-31,,,4.0,user7221@mail.com,,Canada
C7223,Ravi,,,Bangalore,,,,,,9747200563,Canada
,Simran,Male,45.0,Ahmedabad,,,,,,,India
7225,Pooja,Female,,Delhi,2021-02-01,2023-10-09,,,user7224@mail.com,,Australia
,Amit,Female,,Kolkata,2023-02-28,,,4.0,,9135941323,Australia
7227,Simran,Male,,Pune,2022-06-14,,,,,,
7228,Neha,Male,,Chennai,2022-03-10,,2740.93,,,,Australia
7229,Sneha,Male,30.0,,,,,,,9932449365,India
,Priya,Male,,Hyderabad,2024-08-20,,,,,,
C7231,Priya,,,,,,,,,9578957504,Canada
C7232,Ankit,Male,36.0,Mumbai,,,,,,9476606980,USA
7233,Pooja,Male,,Chennai,2024-03-02,,2718.57,,,,
7234,Kiran,Female,,Kolkata,,,,,user7233@mail.com,,Australia
C7235,,Male,,Delhi,2020-09-29,,,,,,UK
7236,Neha,Female,,Kolkata,,,,,,,UK
C7237,Priya,Female,29.0,,,,,,,9906605882,USA
7238,Pooja,Female,64.0,,,,,,user7237@mail.com,9551503626,Australia
7239,Neha,Female,,Kolkata,2023-07-17,2024-02-08,,,user7238@mail.com,,India
7240,Ravi,Male,33.0,Hyderabad,2022-09-15,,,,,,
C7241,Sneha,,,Delhi,,,2272.54,,,,USA
7242,Sneha,Male,,,2025-06-19,,,,,,Canada
7243,Simran,Male,,Pune,,,,,,,
7244,,,33.0,Chennai,,2024-06-12,,1.0,,,UK
C7245,,,39.0,Bangalore,2021-12-28,,,,,9670571922,UK
7246,Priya,,29.0,Delhi,,,,3.0,user7245@mail.com,9393705123,USA
,Priya,Female,44.0,Kolkata,,,,,,,
7248,,Male,,Pune,,,4211.3,,user7247@mail.com,,Canada
C7249,Sneha,Male,,Pune,2025-08-08,,,,,,
7250,Amit,Male,,Kolkata,,,,,,9432512511,Canada
7251,Rahul,Male,,Mumbai,2023-11-12,,,,user7250@mail.com,,USA
,Neha,Female,,Pune,,,,3.0,,,USA
,Ravi,Male,,Hyderabad,2025-01-25,,,,user7252@mail.com,,Australia
C7254,Priya,Male,,Ahmedabad,2025-05-15,,,,,,UK
,Simran,Male,,Bangalore,,2023-09-03,1729.14,,,,Australia
,Ankit,Female,,Mumbai,2021-09-15,2022-08-06,2656.38,,,,Australia
C7257,Priya,Male,,Chennai,,,4491.84,,,,Australia
,Pooja,Female,27.0,,,,,,,,
C7259,Rahul,Male,,Mumbai,,2023-06-11,,5.0,,9126706209,
,,Female,,Chennai,2023-03-15,2025-10-03,,,,,Australia
C7261,Priya,Male,67.0,Chennai,2020-12-03,,,,user7260@mail.com,9415498383,Canada
7262,Simran,,67.0,,2024-02-27,2024-03-15,,,,,India
7263,Priya,Male,,Kolkata,,,2260.53,,,,USA
7264,Neha,Male,,Pune,2025-02-11,,,1.0,,,Canada
,Ankit,Male,,Delhi,,2022-06-03,,5.0,,,
7266,Kiran,Male,,Delhi,2021-02-24,,,,,9120538903,Canada
7267,Kiran,Female,,Hyderabad,,,,2.0,,,USA
7268,Sneha,Female,70.0,Kolkata,,2021-07-18,,,,,USA
7269,,Male,,Ahmedabad,,,,,,9717754735,USA
,Priya,,,Ahmedabad,,,,,,9754959999,
,Kiran,Male,,Hyderabad,2024-11-14,,,2.0,,,Canada
C7272,Simran,,,Mumbai,,2022-11-18,,,,,Canada
C7273,Pooja,Male,,Chennai,2025-09-06,,192.06,,,,UK
7274,,Female,,Pune,,2021-10-05,1251.57,,user7273@mail.com,,Australia
,Ravi,,,Bangalore,2023-04-03,,2150.47,,user7274@mail.com,,India
C7276,,,,,2024-04-25,,,,user7275@mail.com,9958823537,USA
,Kiran,Female,32.0,Hyderabad,2022-11-19,,,,,,Canada
7278,Ravi,,,Bangalore,2023-01-31,,,,,9625620640,Canada
C7279,Simran,Female,,,,,3675.24,,,,India
,Priya,Female,,Kolkata,2023-12-21,,,,,,USA
C7281,Kiran,,,Pune,,,,,user7280@mail.com,,UK
7282,,,24.0,Mumbai,2022-09-09,,27.84,4.0,,,India
C7283,Kiran,Male,,Ahmedabad,2022-07-13,,1928.22,,user7282@mail.com,,
7284,Ravi,Male,,Delhi,,,3263.46,,,,
7285,,,36.0,Mumbai,,2024-03-03,,1.0,,,
C7286,Priya,Female,,Mumbai,,2023-10-20,,,,9439277914,Australia
7287,Rahul,,,Kolkata,,2021-02-03,,5.0,user7286@mail.com,,Canada
7288,Ravi,,33.0,Hyderabad,,,2356.57,,,,Canada
7289,Pooja,Male,25.0,Pune,2023-10-03,,,,,,India
7290,Kiran,Female,,Chennai,2024-11-29,,,,,,USA
7291,Ankit,Female,,Delhi,2023-05-08,,1159.08,,,,Canada
7292,Priya,Male,,Kolkata,2025-05-09,,,1.0,,,UK
,Kiran,,,Mumbai,2022-07-23,,,,,,
7294,,Female,,Hyderabad,,,,5.0,,9150572163,Australia
C7295,Ankit,Male,40.0,Chennai,,,3107.87,4.0,,9663919461,India
7296,,Male,18.0,Mumbai,2021-12-19,,3354.99,3.0,,,
7297,Simran,Male,,Pune,,,,1.0,user7296@mail.com,,UK
C7298,Pooja,Male,,Ahmedabad,2025-03-30,,4505.37,,user7297@mail.com,,USA
7299,Kiran,Female,,Ahmedabad,2025-06-16,,,,,,USA
C7300,Simran,Male,,Mumbai,,,4667.07,,,,Canada
7301,Ankit,,,Hyderabad,2020-12-22,,,1.0,user7300@mail.com,,
7302,Rahul,,41.0,Hyderabad,2024-11-28,,,,,9600479627,
7303,Sneha,,,Hyderabad,2022-10-20,,,,user7302@mail.com,,Australia
7304,Ravi,Male,,Kolkata,2022-11-13,,1396.23,,,9248537179,
,Sneha,Female,,Ahmedabad,2025-04-03,,,,user7304@mail.com,,Australia
7306,Rahul,Male,41.0,Kolkata,2022-07-10,2025-10-19,537.37,,,,Australia
C7307,Pooja,Male,,Kolkata,2024-06-25,2024-09-17,,,,,
7308,Amit,Female,,Ahmedabad,2024-11-26,,,,,9806537104,
7309,Rahul,Male,54.0,Pune,2022-11-17,,,,user7308@mail.com,9211085014,Australia
C7310,Priya,Female,,Bangalore,,,4483.47,,,,Canada
,Ankit,Male,,Pune,,,,,,,USA
,,Male,,Hyderabad,2021-06-05,,3083.46,4.0,,,Canada
C7313,Simran,Male,,Hyderabad,2025-04-20,2025-08-29,,1.0,,,
7314,Amit,,,Kolkata,,2023-09-26,,,user7313@mail.com,,UK
C7315,Ravi,,,Ahmedabad,,2025-05-09,,,,,UK
,Priya,Female,44.0,Bangalore,,,4784.93,3.0,,9831952118,
C7317,Simran,Female,,Hyderabad,2024-12-16,2025-02-14,3667.3,,user7316@mail.com,9714614740,Australia
,Simran,Female,,Ahmedabad,2024-12-11,,,,,,India
7319,Rahul,,23.0,Delhi,,,,,,,Canada
C7320,Sneha,Female,,Chennai,2024-12-01,,,,,9649299960,India
,,Female,,Pune,2023-03-10,,,,user7320@mail.com,,India
7322,,Female,,Kolkata,2023-11-19,,14.23,,,,UK
C7323,Pooja,,,Ahmedabad,2020-08-14,,,,user7322@mail.com,,UK
7324,Simran,Male,,Bangalore,,,,2.0,,,
C7325,Neha,Female,,Mumbai,2020-11-20,,,,user7324@mail.com,,UK
7326,Priya,Female,,Mumbai,2023-10-29,2025-01-17,3683.76,,,,UK
C7327,,Male,,Chennai,,,,,user7326@mail.com,9886269393,USA
C7328,Sneha,,,Pune,2025-06-12,,,,,,Canada
7329,,,,Bangalore,2025-07-04,,,,user7328@mail.com,,India
7330,Amit,,34.0,Chennai,,,,5.0,,,Canada
7331,Amit,Female,,Kolkata,2025-12-08,,,,,,India
7332,Simran,Male,,Delhi,2022-03-29,,4074.61,,user7331@mail.com,,USA
,Ankit,Female,20.0,,2021-01-28,2024-03-30,,,,,Canada
7334,Ankit,Female,,Mumbai,2026-01-13,,,,,,India
7335,Simran,Female,30.0,Pune,,,771.31,,,,Canada
7336,Kiran,Male,,Kolkata,2024-02-18,,,,,,
,Simran,,,Mumbai,2021-03-03,,,,,,
,Simran,Female,,Hyderabad,2021-01-16,,,1.0,,9105345100,Canada
C7339,Sneha,Male,27.0,Bangalore,,2021-03-21,,,,9243824360,
C7340,Ravi,Male,36.0,Bangalore,,2025-06-11,,,,,UK
,,Female,,Mumbai,,,2630.7,,,,India
7342,Simran,Female,,Delhi,2024-04-20,,,,,,India
7343,Pooja,Male,,,2021-06-29,,694.73,2.0,,,UK
7344,Ankit,Female,,Chennai,,,,,,,Canada
7345,,Male,,Mumbai,,2020-10-09,,,,,
C7346,Simran,Female,,Kolkata,,2024-05-21,2327.06,,,,USA
,Ankit,Male,,Bangalore,,2024-10-15,,4.0,,,Canada
,Kiran,Male,,Delhi,2021-11-17,2025-03-19,,,,9289495735,India
7349,Neha,Male,34.0,Mumbai,2021-08-17,2021-10-02,,,,,UK
,Neha,,65.0,Pune,2025-11-23,,,,user7349@mail.com,9867741614,India
7351,Amit,Female,28.0,Hyderabad,2020-08-17,,,,,,
,Sneha,Male,67.0,Delhi,,,,,,,UK
7353,Rahul,Male,,Mumbai,2022-01-28,,,,,,UK
7354,,Male,,Ahmedabad,,,,,,,USA
,Pooja,,,Hyderabad,,,,,,,UK
,Rahul,,,Mumbai,,2020-12-14,,,,9980787928,Canada
C7357,Priya,Male,57.0,Bangalore,2023-08-10,2025-11-11,,,user7356@mail.com,,Canada
C7358,Neha,Male,,Kolkata,2025-03-22,,,,user7357@mail.com,,USA
C7359,Priya,Female,,Chennai,,,,,user7358@mail.com,,USA
,Kiran,,34.0,Pune,,,,4.0,,9972084319,UK
7361,,,,Ahmedabad,2021-02-04,2022-09-13,,2.0,,,India
,Kiran,Male,,Ahmedabad,2025-05-29,,2027.3,,,,USA
C7363,Kiran,Male,,Ahmedabad,2021-03-19,2023-02-22,,2.0,,9584317526,
7364,Simran,Female,,Mumbai,,2023-10-05,4184.65,2.0,,,
,Pooja,Male,,Hyderabad,2024-05-08,,,,,,USA
,Priya,,18.0,Ahmedabad,2026-01-22,,,,,,USA
7367,,Female,,Delhi,2022-11-27,,,,,,UK
,,Male,,Chennai,2023-11-04,,1567.78,,,,India
7369,Ankit,Male,30.0,Bangalore,,,3403.46,,user7368@mail.com,,Canada
7370,Ankit,,,Chennai,2020-12-07,,,,,9246009062,India
,Ravi,Male,,Ahmedabad,2020-12-22,,,,,9231417293,India
,Priya,,24.0,Bangalore,,,,5.0,,,USA
7373,Kiran,Male,,Chennai,,,3923.36,3.0,,9355362705,
7374,Simran,,,Kolkata,2023-05-01,2025-03-18,,,,9571657894,Canada
7375,Sneha,Female,,Hyderabad,2021-07-08,,,,,,USA
,,Female,32.0,Mumbai,,,2915.52,2.0,,,
C7377,Sneha,,,Bangalore,2022-04-11,,,,,9806901620,India
,Ankit,Female,33.0,Pune,2021-05-05,2025-01-03,,4.0,,,USA
7379,Ankit,Male,40.0,Delhi,,,,,,,
C7380,Sneha,,,Pune,,2022-05-10,2849.93,,,,India
,Priya,,,Hyderabad,,,,,,,Australia
C7382,Ravi,,,Bangalore,,,,,,,UK
C7383,Priya,,,Hyderabad,,,,,,,USA
7384,Neha,,,Delhi,2020-11-24,2022-05-25,3933.05,3.0,,9350552437,USA
7385,,,39.0,Chennai,,,,,,,USA
7386,Ravi,Male,55.0,,2022-02-05,,,,,,Canada
C7387,Pooja,Female,,Delhi,,2025-03-01,,,user7386@mail.com,,USA
C7388,Sneha,Male,,Kolkata,,2025-05-06,,,,,Canada
7389,Ankit,Female,,Bangalore,2025-03-11,,,,,9713409225,Australia
,Pooja,,,,,,1731.26,,,,Australia
7391,Kiran,Male,70.0,,2023-11-23,,,,,,
7392,Sneha,,,Kolkata,,,,,,,
,Neha,Male,,Hyderabad,2025-12-17,,,,,9485532142,USA
7394,Ravi,,63.0,,,,,,,,USA
C7395,Priya,Female,,Bangalore,,2021-09-03,,5.0,,,India
7396,Ravi,Male,,Delhi,,,,,,9297752455,India
7397,Ravi,Female,,Ahmedabad,2021-09-18,,,,,,
7398,Simran,Female,,Mumbai,2024-06-29,,,,,9152168210,Australia
C7399,Kiran,Female,,Chennai,,2024-04-16,,,user7398@mail.com,,UK
,Rahul,Male,,Hyderabad,,,,,user7399@mail.com,,Canada
C7401,Sneha,,,,2020-09-26,,,,,9186340400,India
7402,Kiran,Female,,Mumbai,2023-09-30,2025-09-05,,,,,UK
C7403,Ankit,Female,42.0,Pune,,,,,,9855214134,Canada
7404,Pooja,Female,26.0,Pune,2022-03-25,2025-02-20,3509.46,,,,UK
C7405,,Female,,,2025-03-18,,,2.0,,,India
,Amit,Female,,Delhi,,,,,,,UK
7407,Ankit,Female,,Kolkata,2024-09-30,,2172.8,1.0,,,UK
7408,Priya,Male,,Kolkata,2022-10-20,,,3.0,,9445025782,Australia
7409,,Female,,,2021-10-27,,,,user7408@mail.com,,
,Amit,Male,33.0,Pune,2021-12-13,2022-08-08,3494.93,,,,Canada
C7411,Sneha,,40.0,Mumbai,,,3381.74,,,,
7412,Pooja,Female,,Pune,,,2884.77,,,,Australia
,Ankit,Female,,Pune,,2022-01-06,,1.0,user7412@mail.com,,USA
7414,,,,,,,4238.63,4.0,,9866928949,USA
7415,Ravi,Male,,,,2020-08-13,,,user7414@mail.com,,Australia
7416,Priya,Female,,Hyderabad,,,,,,,Australia
7417,Rahul,,,,2023-09-13,,,1.0,,,Canada
C7419,Ankit,,,Kolkata,2023-11-14,,,,user7418@mail.com,,Canada
7420,Simran,,,Hyderabad,2021-10-02,2025-12-18,,3.0,,9723140071,UK
7421,Priya,Female,,Ahmedabad,,,,,user7420@mail.com,9135383702,USA
7422,Simran,Male,33.0,Delhi,,2024-08-26,,,,,USA
7423,Kiran,,,Kolkata,,,,,,,India
7424,Simran,Male,,Delhi,2023-07-09,,2428.95,,,,
7425,Rahul,,,Kolkata,,,,1.0,,9675245373,Canada
7426,Priya,,,Kolkata,,,,3.0,user7425@mail.com,,
,Pooja,,57.0,Delhi,2024-04-22,2025-01-19,3442.54,,user7426@mail.com,,USA
7428,Ankit,Female,66.0,Pune,2023-12-08,2024-05-31,166.34,,user7427@mail.com,,Canada
,Amit,Female,,,,,,,,,India
C7430,Ravi,Male,,Chennai,2024-09-21,,,,,,
7431,Amit,,,Kolkata,2025-11-30,,3605.56,3.0,,9737383796,India
C7432,Neha,Female,,Hyderabad,2020-08-08,,,,,,UK
C7433,Rahul,Male,,Bangalore,,,1679.52,,,,Canada
7434,Ravi,Male,,,2023-01-02,,,1.0,user7433@mail.com,,Canada
C7435,Sneha,,,Chennai,2022-10-23,,,2.0,,,Canada
C7436,,Female,,Kolkata,2022-07-30,,,,,,USA
7437,,Male,52.0,,,2023-10-06,,,,,Canada
7438,Ravi,Female,24.0,Kolkata,2023-09-09,,,,,,India
,Rahul,Female,,Kolkata,,2021-03-02,3387.6,,,,UK
C7440,Neha,,,Delhi,2022-08-04,,,,,,USA
,Amit,Female,,Chennai,2025-04-11,,,,user7440@mail.com,,Canada
7442,Amit,,51.0,,,2023-09-04,1767.86,4.0,,,India
,Kiran,Male,,Mumbai,,,4925.23,,,,Australia
C7444,Rahul,Female,30.0,Delhi,,2023-10-25,,,,,Australia
C7445,Simran,,,Kolkata,,2021-12-27,,,,,Australia
,,Female,,Bangalore,2022-08-03,2023-03-28,,1.0,user7445@mail.com,9882730470,USA
C7447,Amit,,,Pune,,,4143.3,,user7446@mail.com,,Australia
7448,Rahul,Female,,Pune,,2023-11-27,,3.0,,,Australia
C7449,Ankit,Female,,Ahmedabad,2023-08-09,,,,user7448@mail.com,9902624279,Australia
7450,Sneha,Male,,Delhi,2023-04-21,,,,,9995457757,India
7451,Ankit,Male,28.0,Mumbai,2024-01-06,,227.54,,user7450@mail.com,,Canada
,Kiran,Male,,Hyderabad,2023-06-10,,,,,9770800931,India
,Kiran,,,Bangalore,2022-07-31,,,1.0,,,Canada
7454,Sneha,,,Pune,2023-06-24,,,,,,India
7455,Sneha,Female,,,2023-07-19,,,,user7454@mail.com,,India
7456,Kiran,Female,,Ahmedabad,,,,1.0,,9421275283,USA
7457,Neha,,,Pune,2022-01-08,,,,,,India
,Sneha,Female,,,2021-08-03,,,,,,USA
7459,Neha,Male,,Kolkata,2022-01-23,,,,,,India
7460,Ankit,Male,31.0,Delhi,,,,3.0,,,USA
7461,Simran,Female,,Ahmedabad,2023-06-11,,,5.0,,,USA
,,Male,,Kolkata,2020-08-21,,,,,,USA
,Pooja,Female,22.0,Mumbai,2021-09-02,,,,,9871008811,Canada
,Sneha,,,Chennai,2025-06-30,,,,user7464@mail.com,,UK
,Priya,,,Ahmedabad,,2023-12-12,,,,,
7467,Sneha,,,Bangalore,,2025-07-10,847.57,,,,
C7468,Amit,Female,26.0,Hyderabad,,,,,,,Australia
7469,Priya,Male,,Hyderabad,2024-06-30,,,,,,USA
C7470,Simran,Female,,Bangalore,,,,,,9839028567,UK
7471,Priya,,,Kolkata,2020-08-27,2022-09-13,,1.0,user7470@mail.com,9878820249,
7472,Kiran,,,Ahmedabad,,2022-12-27,,4.0,,,Australia
7473,,Male,,Kolkata,2024-09-17,,,,,,India
7474,Simran,Female,,,2024-08-10,,3556.94,,,9131011737,
,Pooja,,,,,2025-07-07,,,,,Australia
C7476,Neha,,,Bangalore,2021-09-13,2025-01-24,,5.0,,9558260971,
,,Male,25.0,Delhi,2023-03-02,2024-07-23,,,,,Australia
C7478,Simran,Female,,Delhi,2022-05-11,,,,user7477@mail.com,9949444728,Australia
,,,,Kolkata,2020-10-21,,2934.77,,user7478@mail.com,,USA
7480,Neha,Male,41.0,Bangalore,2022-12-10,,424.93,,user7479@mail.com,9799652948,Canada
7481,Simran,,46.0,Chennai,,,,,user7480@mail.com,9175375941,
C7482,Simran,Male,,,,,2659.12,,,9919840482,USA
C7483,,Male,22.0,Bangalore,,2020-12-26,2080.67,,user7482@mail.com,,Canada
,Simran,Female,,Chennai,,2021-02-09,,,,,India
7485,Priya,Male,42.0,Ahmedabad,2025-10-28,,,1.0,,,USA
,Neha,Male,,Kolkata,,2025-03-07,,2.0,user7485@mail.com,,Australia
C7487,Ravi,Female,,Ahmedabad,,,,,,9765758744,India
7488,Amit,Female,,Kolkata,2023-07-08,,,,,,UK
7489,Pooja,Female,,Chennai,2023-05-18,2024-05-15,,,,9739545982,UK
7490,Rahul,Male,26.0,Pune,,,1635.71,3.0,,,Australia
C7491,Priya,Female,,Bangalore,,,,,,,UK
7492,Neha,Female,50.0,Kolkata,,,4646.04,3.0,user7491@mail.com,9280541659,Canada
7493,Amit,,68.0,,,,4693.47,,,,
,Pooja,,,Kolkata,,,,,user7493@mail.com,,UK
7495,,,,Hyderabad,,,,,,,UK
,Kiran,Female,,Delhi,,,,,user7495@mail.com,,Australia
C7497,Priya,Female,,Hyderabad,,,,,,,Canada
C7498,Kiran,Female,,Pune,,,2435.62,,,9465199068,UK
7499,Ankit,Male,61.0,Bangalore,,,4460.33,,,,USA
,Amit,Male,,Delhi,2023-08-18,,,,,,
