CustomerID,Name,Gender,Age,City,Signup_Date,Last_purchase_date,purchase_amount,feedback_score,email,Phone_number,Country
8528,Simran,F,200,Pune,20-06-2022,19-06-2025,N/A,4,,abc123,
,Rahul,Female,-5,Ahmedabad,,23-12-2024,,-1,,0,
8530,Rahul,Female,-5,Chennai,not_a_date,,-999,,user8529@mail.com,9805088026,India
8531,Sneha,Female,24,Ahmedabad,26-10-2022,,2338.45,1,,0,
8532,,Male,18,Hyderabad,,missing,-999,-1,user8531@mail.com,abc123,Canada
8533,Amit,female,-5,Chennai,05-04-2025,30-01-2021,,5,user8532@mail.com,9910191690,USA
C8534,Ankit,Female,200,Hyderabad,,missing,,,user8533@mail.com,,Canada
8535,Ravi,M,200,Chennai,28-12-2025,09-03-2024,,3,,abc123,
8536,Pooja,M,,Bangalore,03-02-2023,,N/A,-1,user8535@mail.com,0,Australia
C8537,,,200,Hyderabad,,12-09-2023,-999,,user8536@mail.com,9934163930,Australia
,Priya,,-5,Chennai,21-10-2023,,4108.23,10,,,USA
8539,,female,200,Hyderabad,,12-12-2020,2708.93,,,abc123,India
,,Female,54,Bangalore,19-12-2020,08-06-2022,412.92,10,,9482723823,UK
,Simran,M,-5,Delhi,29-10-2021,,N/A,,,abc123,UK
C8542,Neha,male,48,Bangalore,23-12-2024,missing,-999,-1,user8541mail.com,,Canada
8543,Pooja,female,,Bangalore,23-07-2023,missing,N/A,1,user8542mail.com,9693156239,India
8544,Simran,female,41,Delhi,not_a_date,,N/A,-1,,9531889458,UK
C8545,,Female,69,Chennai,19-11-2024,,N/A,10,,,Canada
8546,Neha,,21,Mumbai,15-08-2025,,N/A,10,user8545@mail.com,abc123,USA
,Simran,Female,-5,Mumbai,27-08-2024,05-11-2021,,10,user8546@mail.com,0,India
,Neha,female,200,Pune,11-07-2025,,N/A,3,,abc123,USA
,Neha,Female,-5,Bangalore,not_a_date,,3386.15,10,,abc123,Australia
8550,Pooja,F,-5,Bangalore,not_a_date,missing,,3,,0,UK
C8551,Sneha,female,-5,Ahmedabad,29-11-2025,missing,N/A,10,,abc123,India
8552,Rahul,,,Chennai,not_a_date,27-05-2021,,10,user8551@mail.com,9980828575,UK
8553,,female,200,Kolkata,07-01-2023,missing,-999,10,user8552mail.com,abc123,Canada
8554,Amit,M,,Kolkata,not_a_date,,-999,10,,,UK
,Kiran,,36,Chennai,09-08-2020,06-03-2025,-999,10,user8554mail.com,9871721501,USA
8556,Amit,F,44,Chennai,not_a_date,19-10-2025,,1,,9786104779,Canada
,Neha,,,Kolkata,27-08-2023,23-11-2024,3922.4,-1,user8556mail.com,0,USA
,Sneha,Female,200,Delhi,26-07-2022,21-04-2023,,-1,user8557@mail.com,,Australia
8559,,,200,Ahmedabad,20-07-2024,,N/A,10,user8558mail.com,0,USA
C8560,Priya,F,200,Delhi,not_a_date,25-12-2024,N/A,10,user8559@mail.com,0,
,Ankit,F,,Mumbai,27-07-2024,,-999,-1,user8560@mail.com,,Canada
C8562,Simran,Female,-5,Chennai,,,2778.93,10,user8561@mail.com,9584097923,
C8563,,male,-5,Pune,07-04-2025,missing,-999,-1,user8562@mail.com,,
C8564,Amit,Male,-5,Delhi,12-06-2024,06-06-2023,N/A,,,,Australia
8565,Amit,,,,,,4800.2,3,,0,
8566,,female,-5,Pune,not_a_date,missing,-999,,,,
8567,Sneha,,64,Chennai,not_a_date,,-999,4,,abc123,UK
8568,Simran,F,200,Bangalore,not_a_date,,N/A,10,user8567@mail.com,abc123,Australia
C8569,Neha,M,-5,Ahmedabad,,17-09-2025,,,,9395218636,UK
8570,,,,Delhi,28-09-2021,missing,2378.45,3,,abc123,India
8571,Pooja,female,47,,not_a_date,17-11-2020,N/A,10,,9586342290,
,Ankit,Female,,Bangalore,04-05-2024,missing,-999,10,user8571mail.com,9622941735,Australia
8573,Ankit,male,-5,Delhi,27-09-2023,missing,4762.42,,user8572@mail.com,abc123,UK
8574,Priya,,45,Chennai,,,,-1,user8573@mail.com,,Australia
8575,Kiran,,,Chennai,17-10-2024,,N/A,10,,9181780315,Canada
8576,Simran,Female,-5,Chennai,not_a_date,missing,,-1,user8575mail.com,0,Australia
8577,Neha,Female,35,Delhi,,missing,-999,2,user8576@mail.com,9496094942,USA
,Ravi,male,,Chennai,24-02-2023,,-999,-1,,9397573691,USA
,Sneha,F,,Delhi,17-11-2023,30-11-2022,N/A,-1,user8578@mail.com,0,Australia
,Priya,F,51,Kolkata,,,-999,-1,,0,
,,,,Mumbai,,,N/A,10,user8580mail.com,9345961292,UK
8582,Ravi,Female,-5,Kolkata,05-03-2025,12-04-2025,N/A,-1,,0,
,Simran,,-5,Kolkata,not_a_date,,N/A,4,user8582@mail.com,abc123,USA
C8584,Simran,,41,,not_a_date,30-01-2022,N/A,-1,user8583@mail.com,abc123,USA
,Simran,M,200,Pune,,missing,-999,,,,
,Priya,male,-5,Pune,,missing,-999,10,user8585mail.com,0,Australia
C8587,Ravi,M,200,Bangalore,03-12-2024,20-03-2022,,10,,0,Australia
8588,Ravi,female,200,Ahmedabad,05-07-2024,,,,,,Canada
8589,Neha,Male,,Ahmedabad,30-03-2021,29-10-2020,,-1,,,USA
8590,Simran,M,,Kolkata,07-08-2025,02-11-2023,-999,10,,9372258556,Canada
,Simran,male,,Hyderabad,28-08-2022,,N/A,10,user8590mail.com,9167578854,USA
8592,Amit,M,28,Hyderabad,07-01-2025,missing,,10,user8591mail.com,9160340940,
C8593,Pooja,Female,69,Delhi,not_a_date,13-09-2024,-999,-1,user8592@mail.com,0,USA
C8594,Sneha,,28,Ahmedabad,27-03-2022,missing,2804.72,,,abc123,Canada
C8595,,Male,200,,,,N/A,-1,user8594@mail.com,0,India
8596,Amit,Female,-5,Delhi,20-12-2022,missing,N/A,-1,user8595mail.com,,
8597,Pooja,male,200,Delhi,09-05-2023,missing,4517.97,,user8596mail.com,abc123,Australia
,Priya,,52,Mumbai,,missing,-999,,user8597mail.com,9396547383,Canada
,Ankit,F,200,Pune,not_a_date,missing,N/A,10,,abc123,UK
,Sneha,female,,,,,1045.64,10,user8599@mail.com,abc123,UK
C8601,Sneha,F,-5,,not_a_date,06-09-2022,N/A,,,9649769092,UK
C8602,Kiran,female,-5,,08-09-2025,missing,N/A,10,user8601mail.com,,India
C8603,Priya,Male,,Bangalore,not_a_date,missing,-999,-1,,9550164209,Canada
C8604,,,25,Delhi,06-06-2023,24-02-2023,N/A,-1,,,USA
8605,Ankit,M,24,,23-05-2021,missing,1940.98,,user8604mail.com,,Australia
,Neha,,-5,,29-06-2025,24-10-2025,4032.71,-1,user8605@mail.com,,
8607,Kiran,F,29,Kolkata,not_a_date,missing,4040.39,10,user8606mail.com,,USA
,Amit,,,Pune,,missing,,3,,9726820015,USA
C8609,Pooja,Male,45,Hyderabad,27-11-2024,missing,N/A,10,user8608@mail.com,0,USA
8610,,Female,,Hyderabad,not_a_date,,1810.64,,user8609mail.com,0,USA
8611,Rahul,female,-5,Ahmedabad,,missing,,3,user8610@mail.com,,UK
8612,Neha,,29,Pune,11-02-2023,,,,user8611@mail.com,,Canada
C8613,,,-5,Mumbai,09-12-2025,missing,-999,,user8612@mail.com,abc123,Australia
8614,Simran,male,-5,Bangalore,,15-03-2023,442.53,3,,0,India
8615,Sneha,male,18,Hyderabad,03-09-2022,,-999,-1,user8614@mail.com,9194045544,UK
8616,Kiran,Male,200,Hyderabad,06-06-2021,missing,-999,3,user8615mail.com,0,Canada
C8617,,Male,67,Hyderabad,,,-999,3,user8616@mail.com,abc123,USA
8618,Sneha,Male,200,Delhi,18-05-2021,,518.97,10,,abc123,
8619,Sneha,female,200,Kolkata,29-03-2022,missing,961.98,1,,abc123,USA
,Pooja,male,,Hyderabad,,13-10-2022,80.19,10,user8619@mail.com,abc123,Australia
,Amit,,200,Delhi,not_a_date,missing,4324.14,10,,0,UK
8622,Priya,M,200,Bangalore,not_a_date,,,-1,user8621mail.com,,USA
C8623,Rahul,,,Chennai,20-03-2025,18-09-2023,,10,,9778919496,USA
,Neha,male,,Mumbai,not_a_date,missing,4851.08,,user8623mail.com,,UK
,Kiran,male,68,Delhi,02-12-2021,15-10-2023,-999,-1,user8624mail.com,,Australia
8626,Neha,,-5,Mumbai,09-06-2022,missing,3084.51,10,,abc123,
,Pooja,male,37,Ahmedabad,30-03-2021,missing,N/A,-1,user8626mail.com,9130894016,Canada
C8628,Neha,male,62,Pune,,missing,3453.14,-1,,9911959461,India
8629,Ankit,male,50,Delhi,14-06-2023,13-04-2021,,10,user8628@mail.com,9486267072,
8630,Ankit,Female,-5,Ahmedabad,04-01-2025,30-11-2020,,,user8629mail.com,9985744416,USA
C8631,Ankit,Female,36,Kolkata,17-06-2023,,N/A,10,,9152749935,Australia
,Kiran,female,20,Ahmedabad,not_a_date,missing,-999,,user8631@mail.com,0,Canada
,Ankit,M,,Pune,not_a_date,missing,,10,user8632mail.com,,India
8634,Simran,F,,Delhi,02-05-2021,26-10-2024,N/A,,user8633@mail.com,9438584169,UK
8635,Simran,male,23,Pune,,missing,N/A,,,9327352415,India
C8636,Ravi,Male,20,Chennai,23-08-2022,,-999,,user8635mail.com,0,
C8637,Kiran,Female,-5,Chennai,21-12-2021,missing,N/A,-1,user8636@mail.com,abc123,Canada
8638,Pooja,F,,Pune,not_a_date,27-12-2022,-999,,,0,UK
C8639,,,31,Ahmedabad,,,3890.75,10,,abc123,India
8640,Simran,male,31,,17-05-2024,,-999,10,,abc123,
8641,Kiran,Female,-5,Kolkata,,,N/A,-1,,0,Canada
,,,-5,Hyderabad,,,N/A,10,user8641@mail.com,9458752520,India
C8643,Simran,,200,Kolkata,not_a_date,,,10,,abc123,USA
8644,Kiran,M,-5,Hyderabad,12-05-2022,02-07-2021,N/A,,,0,Australia
8645,Simran,,-5,Mumbai,,,N/A,3,,,Australia
8646,Kiran,,70,Pune,,missing,-999,,user8645@mail.com,,Canada
8647,Ankit,F,200,Delhi,,,-999,,,9475707649,UK
8648,Pooja,Male,-5,Mumbai,,21-03-2022,,10,user8647mail.com,,
8649,Rahul,,32,Delhi,27-04-2021,,N/A,,,abc123,UK
8650,Amit,female,18,Pune,18-11-2022,missing,-999,1,,abc123,Australia
8651,Ankit,M,,Hyderabad,01-03-2023,,,,,abc123,Australia
8652,Pooja,,200,Ahmedabad,not_a_date,14-05-2023,,1,user8651@mail.com,0,USA
8653,Simran,male,-5,Ahmedabad,,,N/A,10,,,
8654,Kiran,F,,Kolkata,27-07-2024,missing,1821.79,,,,
C8655,Simran,Male,28,,17-04-2022,19-06-2023,-999,10,,abc123,Canada
C8656,Priya,,-5,Chennai,07-02-2024,missing,1368.13,,user8655@mail.com,abc123,USA
,,M,65,,16-01-2021,17-02-2023,2200.39,10,user8656@mail.com,0,UK
,Ankit,Female,62,Delhi,,missing,N/A,10,,,Canada
8659,Neha,F,200,Mumbai,07-04-2025,missing,,2,,0,
,Kiran,,-5,Pune,17-06-2022,,1737.12,10,,abc123,India
8661,Ankit,M,200,Hyderabad,28-06-2021,18-02-2023,,-1,,0,India
C8662,Rahul,,,Hyderabad,not_a_date,missing,,,user8661@mail.com,,UK
C8663,Ankit,M,45,Mumbai,not_a_date,30-08-2023,N/A,5,user8662mail.com,9680229667,Canada
,,M,-5,Bangalore,10-08-2024,,N/A,,user8663mail.com,abc123,Australia
8665,Ankit,M,,Chennai,23-03-2021,14-05-2023,,2,,,UK
,Simran,,,Mumbai,01-03-2024,,N/A,,,,
C8667,Ravi,,37,Kolkata,not_a_date,02-10-2025,-999,10,user8666@mail.com,abc123,USA
C8668,Priya,M,200,Bangalore,,missing,-999,10,user8667mail.com,abc123,Canada
C8669,Rahul,M,39,,16-11-2024,,,10,,9324874035,India
,Pooja,,,Hyderabad,not_a_date,missing,N/A,,,0,USA
,,M,,Pune,not_a_date,,N/A,2,user8670mail.com,0,Australia
,Ankit,F,-5,Ahmedabad,27-05-2025,,-999,1,,abc123,UK
C8673,Ankit,Female,,Kolkata,,,N/A,10,,0,
8674,Sneha,Female,,Bangalore,04-07-2022,10-09-2020,N/A,1,,,Canada
8675,,F,54,Bangalore,,23-08-2023,N/A,-1,,abc123,UK
,Simran,F,57,Ahmedabad,not_a_date,,1886.32,-1,,abc123,USA
,Ravi,,,Hyderabad,23-06-2024,missing,-999,5,,,
C8678,Sneha,Female,200,Pune,not_a_date,missing,N/A,10,user8677mail.com,0,Canada
,Neha,,,Mumbai,06-08-2021,25-05-2022,,,user8678@mail.com,9989950386,India
8680,Kiran,F,-5,Delhi,not_a_date,20-06-2021,-999,,user8679@mail.com,abc123,USA
,Kiran,,49,Ahmedabad,,missing,-999,2,,9561596108,UK
C8682,Neha,F,,Delhi,,missing,-999,,user8681@mail.com,,Australia
8683,Pooja,,200,Ahmedabad,23-05-2021,missing,N/A,-1,,abc123,Australia
8684,Kiran,M,,Hyderabad,,08-10-2022,N/A,-1,user8683@mail.com,9316521799,Canada
8685,Amit,,200,Kolkata,not_a_date,12-05-2025,2376.48,,user8684mail.com,9510500320,UK
C8686,Amit,Male,66,Bangalore,05-07-2023,12-01-2026,-999,10,,abc123,UK
,Sneha,M,,Ahmedabad,27-05-2021,missing,N/A,,user8686@mail.com,,UK
,Pooja,,-5,,11-08-2020,,-999,10,user8687@mail.com,,Australia
8689,Ankit,female,45,Chennai,not_a_date,missing,1543.62,10,,,Australia
8690,Rahul,F,200,Kolkata,not_a_date,,2576.64,,user8689@mail.com,9466426522,India
8691,Ankit,female,200,Pune,not_a_date,missing,4698.35,,,abc123,UK
,Rahul,Female,,Ahmedabad,17-04-2024,24-10-2024,-999,,,0,
8693,Kiran,female,200,Hyderabad,not_a_date,missing,2051.06,,user8692mail.com,abc123,
,Kiran,female,,,not_a_date,,-999,2,user8693mail.com,0,
8695,Rahul,,-5,Kolkata,01-07-2022,,,,,,
8696,Pooja,F,-5,Mumbai,not_a_date,,N/A,,user8695@mail.com,,
,,Female,200,Kolkata,16-01-2025,05-07-2022,3120.18,1,user8696mail.com,,Australia
,Pooja,Male,,Mumbai,not_a_date,missing,N/A,-1,,9627757174,
,,male,200,Delhi,18-05-2024,missing,-999,,user8698mail.com,0,
8700,Simran,,-5,Pune,24-01-2021,,N/A,2,,,USA
,Ravi,,-5,Ahmedabad,not_a_date,missing,777.16,3,,,UK
8702,Rahul,female,,Chennai,,,,-1,user8701@mail.com,9229925400,Australia
C8703,Neha,,,Chennai,11-04-2025,31-08-2022,N/A,5,user8702mail.com,abc123,USA
8704,,female,200,Delhi,,missing,,-1,,,Australia
8705,Rahul,F,200,Ahmedabad,06-03-2025,missing,-999,1,,9183193318,Australia
8706,Kiran,M,-5,Kolkata,,,425.28,-1,user8705mail.com,9376633686,India
8707,Priya,M,,Bangalore,not_a_date,missing,N/A,,,abc123,India
C8708,Pooja,male,200,,,13-05-2023,4341.45,,,0,India
8709,,M,200,,not_a_date,,3905.23,-1,user8708@mail.com,,India
8710,Priya,Male,200,Ahmedabad,01-10-2022,missing,-999,10,,abc123,Australia
8711,Ankit,male,,,08-01-2025,17-10-2024,,5,user8710@mail.com,abc123,Australia
8712,Simran,,200,Pune,27-09-2023,,,,,0,Canada
8713,Priya,Male,200,Mumbai,,missing,4697.49,10,user8712mail.com,9737138155,Australia
,Ravi,Male,,Pune,,missing,-999,-1,user8713mail.com,abc123,
C8715,Simran,,,,07-05-2023,,,,,9263051592,
8716,Rahul,female,70,Hyderabad,not_a_date,11-10-2021,-999,3,user8715@mail.com,abc123,UK
8717,Neha,F,66,Ahmedabad,not_a_date,,911.3,,user8716mail.com,abc123,
8718,Simran,,,Hyderabad,03-08-2025,,2766.36,-1,user8717mail.com,9710518275,Australia
8719,Kiran,female,-5,Chennai,,,,-1,user8718mail.com,abc123,India
,Amit,female,,Ahmedabad,not_a_date,12-02-2023,4522.32,,,0,
,Ravi,,34,Kolkata,not_a_date,missing,-999,-1,,,India
,,Female,33,Bangalore,,27-02-2022,-999,,,abc123,UK
8723,Ankit,M,22,Mumbai,,missing,-999,10,,abc123,UK
C8724,Ankit,F,-5,,,,-999,10,,abc123,USA
8725,Priya,Male,200,Kolkata,not_a_date,missing,-999,-1,,9518138079,India
8726,Kiran,Female,51,Pune,not_a_date,17-11-2025,,10,,9580300565,India
8727,Sneha,M,200,Bangalore,,,-999,,user8726mail.com,9674430843,Australia
,,female,27,Mumbai,,missing,-999,-1,,,India
,Pooja,,-5,Hyderabad,not_a_date,,3592.18,10,user8728mail.com,,USA
8730,,Male,200,Pune,13-03-2023,18-07-2024,-999,10,user8729@mail.com,,
,Neha,,200,Hyderabad,28-05-2021,missing,-999,,user8730mail.com,abc123,Australia
,,,,Chennai,not_a_date,,2738.49,1,,abc123,USA
8733,Neha,Male,54,Delhi,,missing,118.93,-1,user8732mail.com,abc123,USA
,Amit,M,,Bangalore,24-08-2022,07-10-2020,,10,user8733mail.com,abc123,India
8735,Rahul,female,19,Ahmedabad,not_a_date,28-10-2020,-999,10,,0,Canada
,Sneha,M,-5,Delhi,28-02-2024,17-12-2022,3895.45,-1,,9810195567,India
,Ravi,female,-5,Chennai,,06-11-2023,-999,,user8736mail.com,abc123,India
C8738,Sneha,Male,-5,Delhi,,missing,3923.23,10,user8737mail.com,,
C8739,,F,38,Hyderabad,not_a_date,02-12-2020,N/A,-1,,,India
,Simran,Female,-5,Hyderabad,10-08-2025,08-04-2022,N/A,,,0,USA
C8741,Priya,F,,Chennai,27-03-2021,missing,,-1,user8740mail.com,abc123,UK
8742,Priya,F,-5,Chennai,not_a_date,,1063.97,10,,,
C8743,Amit,Female,59,,14-12-2023,,,10,,abc123,USA
8744,Kiran,male,29,Delhi,08-12-2021,,,10,,0,Australia
8745,Priya,Male,200,Bangalore,not_a_date,21-09-2020,2556.55,10,user8744@mail.com,0,USA
,Ankit,Female,200,Pune,26-04-2025,26-06-2021,N/A,-1,user8745@mail.com,abc123,Australia
,Simran,,20,Delhi,21-11-2024,,,-1,,abc123,Canada
,Pooja,male,200,Ahmedabad,not_a_date,16-12-2020,-999,-1,user8747mail.com,abc123,USA
,Ankit,F,200,,01-11-2021,27-01-2025,-999,,,0,Australia
8750,Sneha,male,,Mumbai,,,N/A,2,user8749mail.com,,Canada
8751,Ankit,F,-5,Ahmedabad,,missing,,-1,,,
8752,,Female,200,Kolkata,01-11-2020,23-03-2024,573.27,,user8751mail.com,0,Australia
,Amit,Female,,,29-05-2023,20-06-2022,,-1,user8752mail.com,9932219149,UK
,Amit,female,200,Hyderabad,,missing,N/A,,user8753@mail.com,,USA
C8755,Amit,Male,48,Chennai,not_a_date,08-09-2023,N/A,,user8754@mail.com,,UK
,Ankit,male,-5,Kolkata,not_a_date,,,-1,user8755@mail.com,0,UK
,Kiran,female,200,Kolkata,not_a_date,missing,,,,abc123,Canada
8758,Sneha,Female,200,,,,,,,abc123,USA
,Priya,F,57,Delhi,11-02-2023,,-999,-1,,9178919288,India
8760,Kiran,male,56,Kolkata,13-01-2023,,N/A,,,,UK
C8761,Priya,M,200,Chennai,not_a_date,,-999,-1,user8760@mail.com,abc123,USA
8762,Priya,,200,Kolkata,not_a_date,,668.35,,user8761@mail.com,9891509892,Canada
C8763,Sneha,Female,-5,Delhi,09-09-2023,28-11-2020,N/A,1,user8762mail.com,0,Australia
8764,,F,43,,,28-03-2024,,,user8763@mail.com,9931836488,USA
C8765,Amit,male,,Pune,not_a_date,31-01-2023,N/A,-1,user8764@mail.com,9930577247,USA
,,Male,200,Delhi,11-04-2024,,,4,user8765@mail.com,abc123,India
C8767,Amit,Male,200,Pune,26-11-2023,missing,1622.42,,,,Australia
,Ravi,female,,Delhi,not_a_date,missing,3928.38,,user8767mail.com,abc123,UK
,Rahul,Male,200,Delhi,not_a_date,19-04-2022,,,user8768@mail.com,abc123,Australia
8770,Amit,,200,Chennai,12-03-2023,26-03-2021,,10,user8769@mail.com,,Canada
8771,Simran,,-5,Mumbai,not_a_date,missing,-999,5,user8770@mail.com,9875900295,Australia
8772,Priya,,-5,Chennai,01-11-2023,missing,3834.16,10,,abc123,Canada
8773,Ankit,female,200,Pune,23-04-2023,12-12-2020,N/A,,,,Canada
8774,Ankit,female,,Chennai,,27-01-2022,-999,2,,,India
8775,,Female,-5,Delhi,,missing,,3,,9469972290,Australia
8776,Ankit,,200,Bangalore,11-08-2024,missing,-999,-1,,abc123,
8777,Rahul,,38,Mumbai,not_a_date,missing,-999,1,,9940867109,USA
,Simran,Female,,Mumbai,,missing,N/A,10,user8777@mail.com,,UK
C8779,Rahul,,-5,Ahmedabad,10-11-2020,,,10,,9518542353,USA
C8780,Amit,,-5,Mumbai,23-06-2024,missing,,1,user8779@mail.com,,India
C8781,Neha,,,Pune,not_a_date,missing,-999,10,,0,Canada
C8782,Kiran,Female,47,Ahmedabad,17-07-2025,04-03-2021,,3,,9813380470,Australia
C8783,Neha,M,200,,02-04-2024,11-08-2025,N/A,-1,,9272530302,UK
8784,Sneha,Male,-5,Mumbai,,,,10,,9548862100,India
8785,Rahul,F,-5,Pune,06-10-2022,missing,,-1,,abc123,
C8786,,female,59,,13-08-2025,missing,2424.92,2,,abc123,UK
8787,Ankit,Female,200,Pune,25-01-2024,missing,,1,,,Australia
,Ravi,Male,200,Hyderabad,12-12-2021,,N/A,10,user8787@mail.com,,India
8789,Priya,Male,,Chennai,not_a_date,24-02-2022,-999,10,,,Australia
8790,Kiran,M,200,Hyderabad,not_a_date,,4471.28,-1,user8789@mail.com,,India
8791,Ankit,F,-5,Ahmedabad,,28-12-2023,-999,10,,0,Australia
8792,Rahul,,67,Mumbai,not_a_date,missing,-999,10,user8791@mail.com,0,UK
C8793,Kiran,Male,,Ahmedabad,not_a_date,missing,,,,9571795773,
8794,Pooja,,200,Chennai,15-01-2023,,,,user8793@mail.com,abc123,USA
8795,Priya,F,,Bangalore,18-11-2021,28-03-2022,2351.5,,,abc123,USA
8796,Ankit,,46,Ahmedabad,13-09-2023,,-999,10,,abc123,Australia
,Ankit,male,-5,,12-10-2025,06-01-2026,-999,4,user8796mail.com,9733392771,
C8798,Ravi,male,-5,Mumbai,not_a_date,missing,484.18,-1,user8797mail.com,,Australia
8799,Rahul,male,200,Kolkata,05-01-2023,,2895.3,-1,,,UK
,Priya,Female,,Mumbai,09-06-2024,27-11-2024,-999,-1,,abc123,UK
,Rahul,M,,Bangalore,not_a_date,,,3,,9488999463,Australia
8802,Sneha,,200,Delhi,11-04-2025,16-01-2025,-999,-1,user8801@mail.com,,India
,Sneha,,-5,Kolkata,not_a_date,,,,user8802@mail.com,abc123,UK
8804,Amit,Female,-5,Bangalore,not_a_date,05-11-2022,N/A,-1,,9337017430,Australia
8805,Rahul,M,,Kolkata,,26-11-2024,,-1,user8804@mail.com,abc123,
,Sneha,M,200,Chennai,not_a_date,,1493.3,-1,,9362788345,USA
8807,Neha,M,64,Hyderabad,not_a_date,missing,4832.79,10,user8806@mail.com,,UK
8808,Neha,male,,Chennai,20-02-2024,24-09-2020,,2,user8807@mail.com,abc123,UK
,Pooja,male,-5,,13-07-2021,16-03-2023,,3,user8808@mail.com,0,Canada
,,,-5,Kolkata,13-12-2024,,N/A,,user8809mail.com,,USA
C8811,Sneha,Female,-5,Bangalore,,28-11-2024,,3,user8810@mail.com,,
,Ankit,female,,Mumbai,,09-08-2021,-999,-1,user8811@mail.com,,Australia
,Ravi,F,59,Hyderabad,,missing,-999,-1,,,UK
8814,,male,200,Chennai,07-02-2025,20-05-2024,940.44,-1,user8813@mail.com,abc123,Australia
,Ravi,M,59,Bangalore,,16-10-2021,-999,-1,user8814mail.com,9577846346,Canada
,Simran,male,,Mumbai,not_a_date,18-09-2022,N/A,1,,9194504059,India
8817,Ankit,,-5,Hyderabad,not_a_date,,,-1,user8816@mail.com,abc123,USA
8818,Ankit,F,200,Ahmedabad,,,-999,3,user8817@mail.com,9615636650,UK
8819,Ravi,M,200,,15-10-2023,missing,,3,,0,USA
C8820,Simran,Female,-5,Mumbai,,missing,,10,user8819@mail.com,,Canada
C8821,Amit,Male,,Bangalore,,29-10-2022,,10,,abc123,UK
,Rahul,female,-5,Kolkata,,13-07-2022,810.82,,,abc123,UK
,Sneha,M,200,Pune,02-03-2022,07-12-2025,-999,10,user8822@mail.com,,India
8824,Ankit,female,200,Kolkata,,01-06-2021,N/A,5,user8823mail.com,9346670271,USA
8825,Pooja,,-5,,not_a_date,missing,4745.6,-1,,9675816091,
8826,Neha,,200,Hyderabad,03-03-2025,28-12-2020,,-1,user8825mail.com,0,USA
8827,Ankit,M,-5,Hyderabad,26-12-2023,,2537.6,10,,abc123,Australia
8828,Simran,,200,Mumbai,04-06-2025,,-999,,,,
8829,Priya,male,200,Ahmedabad,09-01-2024,missing,N/A,10,,abc123,Australia
,Rahul,M,,Delhi,04-01-2022,16-10-2021,1579.71,3,,,Australia
8831,Rahul,,-5,Delhi,16-03-2022,missing,-999,10,user8830@mail.com,0,Canada
8832,Priya,,33,Chennai,03-04-2025,,,-1,,,India
8833,Ravi,F,33,,,,-999,10,user8832mail.com,abc123,USA
C8834,Kiran,M,51,Delhi,,missing,N/A,3,,9744466069,India
8835,,Male,61,Delhi,,31-08-2025,,5,user8834mail.com,abc123,UK
8836,Ravi,Male,52,Chennai,not_a_date,missing,1692.99,10,,0,USA
C8837,Sneha,male,25,Hyderabad,26-10-2021,missing,-999,-1,,abc123,Australia
,Sneha,F,51,Chennai,not_a_date,missing,N/A,10,,9610537259,UK
,Simran,,200,Kolkata,not_a_date,,N/A,-1,user8838@mail.com,0,USA
,Priya,M,-5,,,missing,,-1,,9660824545,India
,Ravi,F,25,Mumbai,08-01-2023,17-01-2026,N/A,,,,UK
C8842,Kiran,,200,Hyderabad,11-01-2026,,N/A,1,,abc123,USA
,Kiran,F,200,Kolkata,17-09-2021,missing,1924.65,,user8842mail.com,9849641052,India
,Rahul,F,200,Pune,,06-02-2023,4295.31,2,,,USA
8845,Ravi,F,200,Chennai,not_a_date,11-08-2020,-999,10,user8844@mail.com,9950505917,Australia
C8846,Priya,,200,Kolkata,not_a_date,29-03-2022,4898.86,-1,user8845@mail.com,abc123,
C8847,Sneha,female,,Chennai,15-03-2024,missing,-999,10,user8846@mail.com,,India
8848,Ravi,female,200,Pune,not_a_date,,,10,,9186148493,
8849,Ravi,,200,Delhi,,02-01-2023,3916.85,,,,UK
C8850,Amit,M,-5,Mumbai,30-01-2023,09-02-2024,,4,user8849@mail.com,,
C8851,Ankit,Female,-5,Mumbai,20-09-2024,missing,,-1,user8850@mail.com,abc123,USA
8852,Ravi,,-5,Hyderabad,,,-999,,,,Canada
,,,33,Bangalore,not_a_date,,3049.58,10,,0,UK
8854,Ankit,F,-5,Hyderabad,11-12-2025,missing,3830.13,5,user8853@mail.com,9358993567,
,Rahul,Female,,Mumbai,01-12-2020,24-05-2024,-999,2,,abc123,India
,,Male,,Pune,26-07-2024,,1365.18,,,0,India
8857,Priya,,200,Delhi,15-04-2023,13-12-2024,N/A,5,user8856@mail.com,abc123,UK
8858,,female,-5,Hyderabad,24-08-2020,,-999,3,user8857mail.com,abc123,Canada
,Amit,Male,,Hyderabad,27-04-2021,missing,N/A,1,user8858@mail.com,9517260746,India
8860,Sneha,Male,,Ahmedabad,not_a_date,21-07-2021,-999,2,,9766634595,Canada
C8861,Ravi,Male,200,Ahmedabad,13-02-2025,missing,N/A,-1,,abc123,Canada
,Kiran,Female,,Kolkata,not_a_date,missing,N/A,4,user8861@mail.com,,UK
C8863,Amit,,200,Mumbai,27-12-2021,08-12-2024,4267.35,-1,,,India
,Pooja,F,45,Ahmedabad,17-09-2024,missing,950.02,,user8863@mail.com,9956219176,Australia
8865,Neha,Female,,Ahmedabad,19-02-2023,missing,N/A,10,,9685380353,USA
,Pooja,,,Delhi,not_a_date,missing,4962.19,10,user8865mail.com,0,Canada
